Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-05-02,7767.57,7796.54,7733.81,7763.08,7458853
2019-05-06,7626.76,7725.39,7619.08,7658.17,11854289
2019-05-07,7673.4,7681.65,7471.57,7471.67,7481691
2019-05-08,7492.01,7534.22,7391.04,7401.01,7209947
2019-05-09,7381.64,7427.3,7296.83,7298.16,5522430
2019-05-10,7359.31,7408.5,7337.49,7352.43,5053095
2019-05-13,7353.87,7379,7237.87,7311.9,4831482
2019-05-14,7341.93,7344.74,7246.9,7246.99,6128237
2019-05-15,7300.65,7310.45,7141.12,7187.5,5366406
2019-05-16,7217.78,7269.83,7149.36,7263.02,6047400
2019-05-17,7255.07,7255.07,7185.41,7236.08,3511954
2019-05-20,7246.32,7262.82,7168.43,7234.14,3552142
2019-05-21,7240.95,7282.75,7215.94,7276.07,4355415
2019-05-22,7259.24,7375.26,7255.05,7352,6532629
2019-05-23,7321.09,7321.09,7267.28,7270.96,6168080
2019-05-24,7261.72,7300.66,7250.47,7291.07,8438289
2019-05-27,7293.88,7314.47,7268.37,7285.02,2615664
2019-05-28,7296.97,7322.83,7246.63,7254.54,18218093
2019-05-29,7243.46,7327.11,7237.14,7327.11,6769980
2019-05-30,7329.97,7464.39,7329.52,7443.07,9762830
2019-05-31,7391.51,7500.44,7370.46,7500.44,8235334
2019-06-03,7477.16,7542.75,7468.58,7513.37,5034083
2019-06-04,7505.65,7560.84,7472.3,7518.29,3920408
2019-06-05,7512.85,7556,7497.43,7515.95,5894177
2019-06-06,7519,7747.07,7504.7,7735.14,10572409
2019-06-07,7729.43,7852,7729.43,7828.63,5648891
2019-06-10,7833.54,7835.8,7751.73,7801.43,4405853
2019-06-11,7788.11,7889.36,7788.11,7868.06,9729127
2019-06-12,7832.47,7849.28,7734.9,7809.92,5211215
2019-06-13,7790.23,7965.82,7771.99,7933.47,4694597
2019-06-14,7934.4,7934.4,7848.11,7864.64,3402909
2019-06-17,7872.53,7903.24,7794.88,7797.51,8150789
2019-06-18,7811.37,7983.33,7810.21,7952.4,8119134
2019-06-19,7952.24,7989.81,7944.46,7972.13,3782928
2019-06-21,7982.91,8019.6,7886.03,7917.36,10920666
2019-06-24,7939.52,7991.84,7916.59,7979.33,4696476
2019-06-25,7943.88,7943.88,7828.22,7855.7,6771164
2019-06-26,7878.94,7924.08,7859.21,7895.03,4523492
2019-06-27,7924.43,7980.6,7912.44,7960.94,5574194
2019-06-28,7938.69,7950.51,7900.9,7908.32,5354686
2019-07-01,7994.92,8031.32,7908.85,7924.51,4070959
2019-07-02,7942.47,7962.9,7912.77,7958.13,4482717
2019-07-03,7924.74,7941.95,7842.48,7857.25,5895943
2019-07-04,7880.85,7893.72,7814.76,7856.15,8661637
2019-07-05,7872.8,7882.33,7770.53,7783.23,6602981
2019-07-08,7781.58,7800.97,7753.12,7782.4,4561721
2019-07-09,7792.17,7794.12,7722.88,7770.58,4686136
2019-07-10,7749.7,7837.5,7728.19,7754.56,14920294
2019-07-11,7783.57,7809.02,7740.49,7757.24,6316953
2019-07-12,7771.46,7771.82,7689.93,7689.93,6543118
2019-07-15,7716.98,7746.5,7682.21,7730.73,4132339
2019-07-16,7743.82,7757.39,7694.51,7704.35,3536186
2019-07-17,7697.54,7712.64,7658.04,7687.57,9687351
2019-07-18,7645.84,7743.95,7630.55,7739.16,12421869
2019-07-19,7733.21,7804.56,7717.06,7766.67,8205233
2019-07-22,7746.66,7783.86,7739.16,7776.88,5185778
2019-07-23,7744.23,7756.97,7720.42,7737.72,5253492
2019-07-24,7745.2,7751.45,7682.46,7697.39,4963998
2019-07-25,7716.47,7733.42,7613.12,7617.36,5355434
2019-07-26,7629,7637.57,7545.36,7574.82,5031540
2019-07-29,7589.49,7589.49,7502.64,7523.8,3197746
2019-07-30,7530.74,7541.41,7443.42,7445.88,4094967
2019-07-31,7436.26,7478.49,7363.4,7458.56,10382044
2019-08-01,7442.61,7483.46,7245.97,7259.85,6079455
2019-08-02,7242.84,7257.06,7179.33,7230.76,4622614
2019-08-05,7205.56,7226,7088.89,7094.45,8721199
2019-08-06,7100.01,7203.2,7096.9,7122.51,10315567
2019-08-07,7160.05,7221.2,7051.42,7101.01,5630316
2019-08-08,7177.9,7230.98,7138.52,7185.88,6127412
2019-08-09,7197.8,7224.41,7045.93,7078.48,4074032
2019-08-12,7117.17,7139.54,7016.34,7053.05,3190646
2019-08-13,7064.07,7203.19,6984.91,7156.89,5375661
2019-08-14,7135.01,7144.43,6959.33,6959.33,5094713
2019-08-16,6982.74,7023.89,6951.43,6977.31,6276980
2019-08-19,7037.49,7092.48,7020.96,7062.77,10356719
2019-08-20,7072.29,7122.51,7041.22,7100.09,6411906
2019-08-21,7096.42,7188.68,7086.86,7122.78,6362612
2019-08-22,7136.89,7206.18,7104.63,7157.53,6318679
2019-08-23,7189.8,7214.38,7038.48,7108.21,4921320
2019-08-26,7063.24,7133.53,7052.15,7091.85,5008151
2019-08-27,7092.03,7128.89,6977.91,7060.41,12861793
2019-08-28,7090.4,7090.4,6716.49,6742.51,11283749
2019-08-29,6751.12,6792.5,6686.77,6781.44,6711978
2019-08-30,6765.57,7030.6,6765.57,7028.06,6632951
2019-09-02,7044.93,7073.87,6992.05,7063.54,2979270
2019-09-03,7034.21,7040.31,6913.63,6969.16,4392471
2019-09-04,7038.3,7075.9,6944.52,6968.01,8668834
2019-09-05,7013.35,7059.91,6948.52,7015.93,9042411
2019-09-06,7017.4,7086.92,7017.4,7068.79,5829808
2019-09-09,7073.07,7286.71,7073.07,7286.16,21459560
2019-09-10,7287.03,7361.54,7276.73,7311.86,14548378
2019-09-11,7328.65,7361.34,7277.93,7313,7709271
2019-09-12,7309.24,7352.07,7296.07,7338.55,7471404
2019-09-13,7320.69,7393.81,7316.55,7377.21,5349823
2019-09-16,7346.7,7447.06,7329.65,7447.06,7328189
2019-09-17,7426.43,7426.43,7320.96,7365.86,20984024
2019-09-18,7353.9,7384.26,7311.6,7371.42,32072094
2019-09-19,7342.85,7344.4,7292.95,7307.46,39387392
2019-09-20,7305.76,7313.48,7117.7,7157.97,33023202
2019-09-23,7142.33,7142.33,7023.01,7058.52,17941341
2019-09-24,7074.59,7189.19,7066.75,7175.99,20452215
2019-09-25,7111.42,7150.56,7073.3,7150.46,9856662
2019-09-26,7140.49,7163.64,7098.55,7163.64,11247761
2019-09-27,7157.78,7268.73,7139.34,7260.35,7889385
2019-09-30,7244.18,7244.18,7085.55,7142.19,8905978
2019-10-01,7130.68,7158.33,7058.67,7073.65,6644568
2019-10-02,7049.73,7079.45,6874.59,6877.15,6630594
2019-10-03,6841.09,7067.51,6649.41,6799.37,19631751
2019-10-04,6815.72,6912.64,6815.72,6876.57,11175819
2019-10-07,6893.5,6893.5,6818.11,6852.1,4391900
2019-10-08,6862.91,6870.85,6818.45,6869.4,8355691
2019-10-09,6884.35,6940.33,6856.53,6897.42,5834152
2019-10-10,6900.63,6914.69,6780.15,6878.64,7423231
2019-10-11,6901.37,7028.21,6867.72,7028.21,5483969
2019-10-14,7022.84,7026.6,6908.69,6932.05,5924560
2019-10-15,6966.99,6971.74,6921.67,6965.77,7215927
2019-10-16,6965.86,7068.76,6965.86,7039.39,9896161
2019-10-17,7038.33,7169.4,7038.33,7141.47,7907937
2019-10-18,7111.94,7112.2,7052.09,7080.71,5778083
2019-10-21,7073.39,7152.58,7073.39,7152.44,3735277
2019-10-22,7156.13,7263.82,7125.48,7263.82,12307953
2019-10-23,7230.6,7265.89,7215.05,7265.89,3928282
2019-10-24,7291.22,7331.35,7240.74,7327.6,6939883
2019-10-25,7314.31,7314.31,7096.66,7127.99,11070658
2019-10-28,7088.36,7221.51,7088.36,7212.2,5001433
2019-10-29,7223.66,7244.35,7164.47,7235.44,8114822
2019-10-30,7243.78,7259.81,7181.99,7196.1,5673912
2019-10-31,7234.25,7234.25,7077.16,7083.87,6108526
2019-11-04,7131.6,7275.39,7131.6,7267.16,7245580
2019-11-05,7262.55,7294.51,7240.88,7293.88,7050068
2019-11-06,7287.07,7314.98,7199.51,7199.51,5737200
2019-11-07,7212.17,7239.98,7124.81,7163.15,5752799
2019-11-08,7153.07,7158.21,7081.43,7090.29,5698033
2019-11-12,7104.08,7165,7097.7,7105.27,5901355
2019-11-13,7123.51,7123.51,7033.48,7061.27,7058123
2019-11-14,7060.54,7115.43,7020.97,7027.4,6782276
2019-11-15,7041.64,7068.94,6996.41,7021.27,4582900
2019-11-18,7058.73,7058.73,6959.41,7014.29,5571917
2019-11-19,7027.95,7036.45,6948.89,6988.6,5903444
2019-11-20,6960.94,6996.5,6926.99,6984.75,4121500
2019-11-21,6947.93,6964.03,6915.4,6963.6,5672997
2019-11-22,6946.95,7044.47,6946.95,7023.21,6383290
2019-11-25,7030.65,7054.77,7024.25,7048.83,5218346
2019-11-26,7037.26,7037.26,6942.98,6969.88,20791642
2019-11-27,6987.85,6995.9,6920.7,6941,3267677
2019-11-28,6923.69,6939.17,6792.07,6838.74,5522224
2019-11-29,6812.03,6848.21,6761.8,6769.46,7014801
2019-12-02,6786.24,6804.72,6685.4,6692.32,5054054
2019-12-03,6684.12,6698.53,6602.71,6620.15,5302680
2019-12-04,6623.7,6672.91,6555.75,6560.79,6321671
2019-12-05,6587.98,6650.76,6536.13,6563.31,5813571
2019-12-06,6567.6,6596.52,6478.8,6497.64,5009152
2019-12-09,6488.14,6494.1,6438.33,6452.62,5085440
2019-12-10,6475.06,6477.76,6396.97,6420.97,4253979
2019-12-11,6436.12,6440.26,6343.17,6417.28,4903767
2019-12-12,6428.98,6632.21,6425.52,6629.96,6916504
2019-12-13,6686.69,6702.82,6627.27,6644.96,3833009
2019-12-16,6627.44,6689.13,6623.56,6672.3,3490349
2019-12-17,6671.59,6770.23,6671.59,6737.02,7359624
2019-12-18,6742.69,6768.47,6671.74,6757.81,6293665
2019-12-19,6768.75,6769.83,6718.05,6755.34,3771735
2019-12-20,6728.49,6760.79,6707.14,6721.94,11074167
2019-12-23,6714.29,6770.49,6710.33,6770.49,4277259
2019-12-27,6770.65,6801.94,6763.01,6783.78,3121950
2019-12-30,6772.29,6807.22,6747.72,6768.39,2418226
2020-01-02,6805.71,6926.02,6789.93,6918.05,5818628
2020-01-03,6884.31,6884.31,6800.24,6846.29,4279484
2020-01-07,6833.81,6879.14,6785.14,6802.82,4264426
2020-01-08,6785.23,6785.23,6681.52,6703.81,5750189
2020-01-09,6753.22,6841.23,6741.22,6827.32,6009474
2020-01-10,6844.51,6853.76,6781.14,6853.76,3417731
2020-01-13,6843.43,6942.89,6830.68,6934.63,7823566
2020-01-14,6937.48,6948.1,6868.81,6908.9,9155516
2020-01-15,6909.53,6917.9,6800.92,6803.44,5581161
2020-01-16,6818.94,6859,6789.45,6846,4982374
2020-01-17,6820.58,6929.91,6820.58,6879.43,3750429
2020-01-20,6871.44,6879.29,6806.07,6808.92,2426752
2020-01-21,6806.33,6821.3,6748.15,6767.71,3090988
2020-01-22,6817.51,6819.51,6689.73,6711.57,2761439
2020-01-23,6716.56,6802.16,6702.65,6779.88,4204917
2020-01-24,6786.47,6846.9,6786.47,6821.38,3066144
2020-01-27,6744.85,6764.02,6595.93,6608.51,4673064
2020-01-28,6629.49,6675.77,6608.73,6651.34,4263986
2020-01-29,6682.2,6729.78,6662.55,6710.22,5240542
2020-01-30,6667.59,6711.88,6629.24,6664.05,4015566
2020-01-31,6700.81,6703.74,6593.62,6643.07,7091269
2020-02-03,6612.81,6727.71,6571.32,6704.03,6466881
2020-02-04,6740.77,6849.97,6707.45,6781.95,8371735
2020-02-05,6793.97,6864.85,6748.79,6837.35,5909766
2020-02-06,6870.64,6906.64,6853.36,6895.3,4153833
2020-02-07,6835.98,6944.92,6835.98,6944.92,3290719
2020-02-10,6928.93,6942.99,6864.34,6879.79,2451209
2020-02-11,6880.64,6927.96,6834.12,6886.52,3523235
2020-02-12,6947.28,7033.53,6931.6,6947.29,7425860
2020-02-13,6954.32,6954.32,6839.4,6889.72,3450124
2020-02-14,6934.36,6934.36,6834.24,6844.11,2621368
2020-02-17,6880.11,6880.11,6835,6852.02,2166634
2020-02-18,6811.43,6843.36,6789.7,6789.7,2681896
2020-02-19,6815.86,6818.5,6731.89,6799.75,3480355
2020-02-20,6793.54,6838.7,6779.67,6797.08,3067055
2020-02-21,6780.59,6787.4,6724.6,6732.88,3431792
2020-02-24,6660.02,6660.02,6462.79,6479.8,6119216
2020-02-25,6504.29,6504.29,6272.54,6277.04,6518076
2020-02-26,6295.07,6363.68,6184.14,6283.01,8278698
2020-02-27,6246.91,6330.75,6119.77,6168.04,7700283
2020-02-28,6086.96,6086.96,5880.14,5891.59,13731544
2020-03-02,6020.49,6138.83,5906.09,6011.9,8477680
2020-03-03,6047.23,6348.2,6047.23,6269.96,8852190
2020-03-04,6244.78,6303.48,6196.52,6206.06,5496152
2020-03-05,6225.8,6277,6071.07,6079.4,5802484
2020-03-06,6026.54,6030.17,5847.64,5875.61,7267345
2020-03-09,5670.54,5670.54,5295.72,5345.25,8461644
2020-03-10,5382.34,5444.46,5248.47,5278.29,8019225
2020-03-11,5309.81,5348.71,4973.96,4984.02,8111072
2020-03-12,4793.62,4793.62,4228.92,4228.92,10669785
2020-03-13,4330.34,4613.76,4213.59,4406.52,16795776
2020-03-16,4306.96,4308.73,3868.77,4005.48,13278256
2020-03-17,4093.28,4280.13,3972.92,4239.15,13740805
2020-03-18,4188.1,4258.09,4040.56,4109.97,11315437
2020-03-19,4117.63,4319.89,4085.73,4314.63,11136961
2020-03-20,4449.94,4648.53,4379.33,4388.69,16689819
2020-03-23,4255.97,4295.2,4069.29,4069.29,7590424
2020-03-24,4212.21,4275.83,4103.01,4155.18,7276925
2020-03-25,4282.71,4324.7,4042.33,4121.06,7903447
2020-03-26,4082.46,4287.81,4036.22,4275.53,7573781
2020-03-27,4283.63,4309.14,4148.71,4179.67,6961100
2020-03-30,4200.46,4210.75,4075.37,4154.66,5159977
2020-03-31,4181.85,4258.58,4128.51,4154.68,8194186
2020-04-01,4114.86,4132.37,4036.33,4047.38,7448259
2020-04-02,4064.35,4068.44,3908.93,3983.99,10111326
2020-04-03,3959.66,3959.66,3863.11,3931.74,8015478
2020-04-06,4009.49,4172.58,4001.67,4156.48,9209425
2020-04-07,4205.27,4460.95,4205.27,4339.25,15935618
2020-04-08,4364.08,4396.22,4019.84,4042.66,20849550
2020-04-09,4129.03,4155.61,4034.37,4121.47,12870578
2020-04-14,4195.95,4260.02,4175.41,4243.11,12898855
2020-04-15,4278.12,4288.69,4054.61,4060.2,11960266
2020-04-16,4116.59,4116.59,4012.66,4028.18,10264360
2020-04-17,4089.09,4100.15,4012.33,4013,10617383
2020-04-20,4039.6,4043.59,3921.65,4002.22,8286416
2020-04-21,3971.79,3971.79,3837.62,3837.62,9575835
2020-04-22,3864.53,3895.65,3814.19,3836.23,10163892
2020-04-23,3863.73,3870.56,3775.93,3821.17,11664682
2020-04-24,3795.62,3802.3,3747.53,3747.53,9040055
2020-04-27,3798.96,3798.96,3636.05,3647.91,15066460
2020-04-28,3619.02,3758.94,3600.95,3700.05,19529569
2020-04-29,3738.85,3960.55,3717.82,3950.71,13786944
2020-04-30,3991.25,4065.4,3912.26,3951.94,13248142
2020-05-04,3904.94,3904.94,3803.86,3814.72,7290594
2020-05-05,3862.68,3862.68,3734.8,3745.37,6671467
2020-05-06,3768.54,3768.54,3674.55,3683.14,9760304
2020-05-07,3725.95,3765.74,3667.08,3720.44,11896267
2020-05-08,3773.91,3785.48,3725.79,3730.86,8620768
2020-05-11,3769.19,3769.19,3655.59,3655.59,7273217
2020-05-12,3680.21,3798.4,3622.55,3788.14,11881847
2020-05-13,3749.7,3879.2,3745.54,3796.04,12045740
2020-05-14,3755.39,3768.22,3654.51,3700.23,13263152
2020-05-15,3742.79,3757.16,3684.77,3694.8,7059601
2020-05-18,3750.64,3827.87,3701.14,3827.87,9826769
2020-05-19,3880.2,3880.2,3795.71,3816.36,8383774
2020-05-20,3796.18,3848.75,3790.86,3826.27,7323508
2020-05-21,3811.81,3824.76,3789.3,3796.37,9667531
2020-05-22,3778.1,3780.9,3717.51,3749.17,8424910
2020-05-25,3791.6,3791.6,3752.13,3785.34,4425209
2020-05-26,3821.38,4001.42,3810.69,4001.42,16637911
2020-05-27,4028.16,4271.54,4019.1,4149.78,25082619
2020-05-28,4227.95,4383.12,3978.88,4045.83,36200327
2020-05-29,3995.25,4009.55,3912.29,3974.09,87413762
2020-06-01,4045.35,4092.41,3978.29,4023.5,13566474
2020-06-02,4050,4070.24,3973.49,3997.48,16007477
2020-06-03,4033.82,4126.96,4013.44,4120.07,19408461
2020-06-04,4122.55,4203.36,4083.34,4199.17,21047370
2020-06-05,4233.4,4409.85,4233.4,4386.84,26854944
2020-06-08,4396.5,4586.2,4396.5,4560.55,24466265
2020-06-09,4619.46,4649.69,4440.81,4479.12,20788254
2020-06-10,4481.19,4485.54,4336.55,4376.15,14446647
2020-06-12,4239.81,4276.41,4137.03,4213.19,21857996
2020-06-15,4165.23,4165.23,4060.92,4091.56,15618941
2020-06-16,4180.92,4340.05,4180.92,4306.72,14446096
2020-06-17,4345.03,4345.03,4240.25,4264.99,10323709
2020-06-18,4258.95,4317.92,4208.89,4270.78,10107438
2020-06-19,4291.05,4291.05,4238.99,4270.87,11297701
2020-06-22,4258.79,4258.79,4179.69,4202.53,8444960
2020-06-23,4255.19,4384.48,4228.85,4358.81,11127714
2020-06-24,4362.51,4382.53,4227.12,4227.12,9063578
2020-06-25,4203.23,4236.74,4132.09,4217.32,9241282
2020-06-26,4234.88,4235.39,4123.27,4123.27,6330684
2020-06-29,4120.69,4191.44,4061.29,4181.47,27784067
2020-06-30,4194.27,4194.27,4120.86,4157.2,29441430
2020-07-01,4162.32,4193.31,4097.98,4187.76,9246163
2020-07-02,4207.95,4284.17,4194.25,4263.73,11295836
2020-07-03,4276.45,4276.45,4216.73,4242.31,6316461
2020-07-06,4296.29,4350.91,4265.32,4298.09,7968601
2020-07-07,4292.59,4292.59,4227.47,4227.83,6749213
2020-07-08,4200.07,4217.58,4178.3,4199.26,13219857
2020-07-09,4216.78,4224.9,4188,4202.06,5720858
2020-07-10,4166.48,4239.22,4148.17,4239.22,6180770
2020-07-13,4277.64,4298.95,4239.58,4273.6,7475553
2020-07-14,4243.52,4252.43,4183.85,4203.81,7924208
2020-07-15,4229.22,4282.72,4200.34,4273.43,7728452
2020-07-16,4264.53,4264.53,4212.49,4250.72,5699127
2020-07-17,4257.9,4257.9,4173.03,4194.61,6124874
2020-07-20,4179.82,4223.07,4166.36,4209.97,7829572
2020-07-21,4239.33,4400.47,4213.3,4311.07,14409023
2020-07-22,4304.29,4311.32,4207.81,4207.81,6900572
2020-07-23,4234.67,4247.75,4147.51,4158.2,7768707
2020-07-24,4133.92,4142.2,4116.75,4132.28,8269055
2020-07-27,4132.87,4155.39,4039.67,4059.06,7553098
2020-07-28,4061.68,4101.51,4027.22,4064.5,8103606
2020-07-29,4067.52,4083.44,4018,4026.76,6026431
2020-07-30,4023.33,4026.03,3855.84,3859.92,13120988
2020-07-31,3895.83,3931.58,3841.9,3843.88,8190592
2020-08-03,3857.28,3895.21,3818.29,3864.21,8101732
2020-08-04,3892.2,3948.52,3892.2,3923.89,6557824
2020-08-05,3971.75,4051.75,3933.14,3953.42,7344395
2020-08-06,3965.62,3998.63,3869.21,3887.06,6203255
2020-08-07,3897.3,3908.59,3852.88,3878.63,5661380
2020-08-10,3896.55,3946.12,3881.04,3941.05,4593991
2020-08-11,3945.83,4128.55,3945.83,4125.33,9791705
2020-08-12,4132.46,4194.91,4083.7,4131.05,6349227
2020-08-13,4138.09,4175.19,4124.49,4127.11,3497367
2020-08-14,4115.76,4131.33,4052.8,4131.33,3537226
2020-08-17,4124.23,4138.54,4056.61,4103,2683704
2020-08-18,4065.33,4105.84,4036.98,4051.73,5366036
2020-08-19,4048.25,4069.77,3989.59,3992.79,4120392
2020-08-20,3987.02,3993.94,3927.42,3931.56,4151851
2020-08-21,3967.47,3969.32,3930.12,3942.7,4711954
2020-08-24,3969.95,3998.9,3951.71,3991.04,3714704
2020-08-25,4029.21,4049.18,3947.33,3948.37,4346159
2020-08-26,3952,3991.78,3943.5,3974.98,2900617
2020-08-27,3969.69,3978.33,3935.32,3949.52,3147549
2020-08-28,3940.15,4019.51,3934.21,3936.33,4798549
2020-08-31,3951.82,3960.24,3853.95,3869.7,6498697
2020-09-01,3890.48,3890.48,3753.54,3772.84,7355821
2020-09-02,3794.79,3829.41,3768.45,3805.71,3684787
2020-09-03,3811.18,3860.98,3779.19,3795.5,5112243
2020-09-04,3768.8,3801.68,3750.44,3765.98,5017552
2020-09-07,3802.48,3811.22,3755.22,3769.99,3304141
2020-09-08,3785.34,3829.64,3666.94,3689.3,7492857
2020-09-09,3701.56,3807.08,3689.88,3795.98,5429106
2020-09-10,3799.54,3847.08,3747.62,3825.83,5389586
2020-09-11,3822.16,3867.77,3817.88,3863.3,6200431
2020-09-14,3895.71,3913.06,3864.43,3887.17,6246343
2020-09-15,3917.69,3919.05,3843.81,3884.48,5276626
2020-09-16,3882.56,3889.98,3815.46,3844,3900899
2020-09-17,3798.39,3869.51,3794.62,3864.62,4096373
2020-09-18,3862.33,3862.35,3779.19,3787.47,15867851
2020-09-21,3752.45,3763.06,3591.02,3617.22,14469385
2020-09-22,3635.21,3655.15,3578.92,3614.47,5261623
2020-09-23,3659.39,3659.39,3558.38,3558.38,10367745
2020-09-24,3542.52,3576.2,3526.91,3576.2,5636304
2020-09-25,3580.5,3589.84,3523.42,3530.59,6738439
2020-09-28,3559.97,3678.29,3558.89,3678.29,8317899
2020-09-29,3685.13,3685.13,3646.19,3653.47,5810343
2020-09-30,3621.79,3709.43,3621.79,3698.72,5986181
2020-10-01,3734.79,3734.79,3673.18,3691.66,3958828
2020-10-02,3650.1,3728.52,3647,3708.88,3589203
2020-10-05,3735.73,3806.31,3735.73,3806.31,4446012
2020-10-06,3825.91,3976.98,3825.91,3953.84,10807288
2020-10-07,3958.31,3975.61,3911.02,3961.18,5423214
2020-10-08,3973.62,3980.82,3886.23,3903.38,6528786
2020-10-09,3894.89,3894.89,3793.29,3851.6,5587262
2020-10-12,3858.95,3869.05,3802.41,3823.36,4352495
2020-10-13,3808.91,3808.91,3707.81,3707.81,5760394
2020-10-14,3719.25,3789.08,3689.76,3698.71,6439230
2020-10-15,3669.69,3681.21,3541.78,3546.36,8200456
2020-10-16,3539.85,3600.77,3486.15,3584.58,7037220
2020-10-19,3596.19,3646.41,3505.06,3519.47,6124965
2020-10-20,3503.8,3558.75,3467.57,3527.76,6988804
2020-10-21,3539.04,3553.62,3449.42,3467.58,5344558
2020-10-22,3450.84,3519.95,3428.05,3488.03,9012487
2020-10-23,3497.26,3582.47,3497.26,3543.17,7757755
2020-10-26,3510.93,3559.65,3510.93,3534.57,4992852
2020-10-27,3571.59,3593.16,3438.01,3458.91,6115176
2020-10-28,3436.58,3436.8,3196.59,3228.96,12865993
2020-10-29,3234.34,3241.45,3084.42,3164.05,12059085
2020-10-30,3113.6,3164.82,3100.95,3155.99,7882018
2020-11-02,3181.87,3291.28,3163.14,3261.94,8649285
2020-11-03,3302.27,3491.72,3294.96,3486.23,10367509
2020-11-04,3440.06,3511.42,3357.46,3436.12,8555331
2020-11-05,3492.14,3540.4,3412.43,3540.33,6693010
2020-11-06,3501.3,3562.92,3412.84,3524.97,8356481
2020-11-09,3544.54,3877.01,3483.46,3867.67,18323420
2020-11-10,3876.28,4153.97,3823.15,4115.23,22296558
2020-11-12,4099.76,4220.6,4092.66,4207.19,18378594
2020-11-13,4190.31,4238.5,4153.68,4211.55,10302507
2020-11-16,4232.88,4487.04,4232.88,4457.34,16539189
2020-11-17,4449.03,4483.88,4378.91,4476.68,10435022
2020-11-18,4437.61,4487.21,4426.36,4487.21,7027304
2020-11-19,4441.86,4458.9,4390.4,4390.4,7779460
2020-11-20,4329.87,4435.73,4329.87,4428.41,6360851
2020-11-23,4455.75,4602.21,4455.75,4565.39,14540235
2020-11-24,4587.89,4627.54,4537.91,4616.25,11625539
2020-11-25,4641.07,4649.95,4545.69,4617.11,8683865
2020-11-26,4623.94,4633,4595.47,4623.51,6231798
2020-11-27,4593.68,4618.97,4540.42,4599.87,9862374
2020-11-30,4536.72,4541.16,4381.5,4387.4,14878388
2020-12-01,4422.3,4493.91,4398.88,4428.48,7010937
2020-12-02,4414.96,4515.97,4397.08,4515.97,6357569
2020-12-03,4527.2,4548.15,4456.37,4538.16,6285382
2020-12-04,4545.56,4662.88,4545.56,4659.39,8594525
2020-12-07,4656.08,4705.24,4575.62,4668.46,13089111
2020-12-08,4667.82,4683.73,4643.77,4680.39,12140220
2020-12-09,4694.43,4945.73,4694.43,4866.12,18609862
2020-12-10,4873.36,4874.56,4725.03,4759.85,10233692
2020-12-11,4783.66,4835.97,4647.57,4737.41,9413658
2020-12-14,4772.96,4829.38,4710.56,4715.7,6240747
2020-12-15,4705.54,4751.85,4679.61,4734.15,6331813
2020-12-16,4773.78,4865.08,4762.22,4848.27,8574637
2020-12-17,4826.21,4846.61,4582.39,4683.2,12050259
2020-12-18,4660.37,4711.21,4615.63,4637.24,11699580
2020-12-21,4600.25,4601.94,4419.4,4542.01,9555818
2020-12-22,4550.23,4672.48,4550.23,4668.36,8096569
2020-12-23,4677.25,4737.91,4662.67,4721.85,5744979
2020-12-28,4775.4,4877.2,4775.4,4872.14,12692802
2020-12-29,4906.81,4954.58,4872.78,4916.77,7736093
2020-12-30,4936.16,4936.77,4765.33,4765.33,8814738
2021-01-04,4748.76,4867.11,4737.06,4823.62,20262921
2021-01-05,4813.01,4915.84,4797.8,4859.01,13707489
2021-01-07,4951.85,5178.27,4951.85,5175.6,12880058
